id,text
70492,press coverage
70493,wikipedia 's approach
70494,categorization
70495,sexism
70496,a distinct category
70497,american female novelist amanda filipacchi
70498,a new york times editorial
70499,wikipedia 's categorization
70500,american female novelist
70501,american novelist
70502,the public representation
70503,woman novelist
70504,another category
70505,the discover - ability
70506,other commentator
70507,such category
70508,""" woman novelist"
70509,""" lesbian writer"
70510,gendered or sexual minority
70511,that identity
70512,experience life
70513,the exhaustive specific detail
70514,a representation
70515,-PRON- definition
70516,the literary movement
70517,modernist literature
70518,this essay
70519,not a series
70520,gig - lamp
70521,[ rather ] life
70522,luminous halo
70523,a semitransparent envelope
70524,a place - base identity
70525,pocock
70526,the novel form
70527,thomas hardy 's
70528,1840 - 1928
70529,thomas hardy 's ( 1840 - 1928 ) novel
70530,as regional
70531,such british regional literature
70532,the local character
70533,a particular region
70534,the social character
70535,such a locale
70536,rural and provincial
70537,likely to be rural and provincial
70538,rural
70539,likely to be rural
70540,local colour
70541,the west of england
70542,geraint goodwin
70543,the welsh border region
70544,margiad evans
70545,mary webb
70546,other british writer
70547,regional novelist
70548,brontë
70549,the brontë sister
70550,arnold bennett
70551,1867 - 1931
70552,the pottery
70553,"the "" five town"
70554,potteries
70555,staffordshire
70556,the potteries
70557,1801 - 86
70558,the rural english midlands
70559,poet walter scott
70560,1771 -1832
70561,a scottish identity
70562,the upper - class british society
70563,scott 's novel
70564,particular region
70565,american literary regionalism
70566,"a "" place - define novelist"
70567,the western frontier
70568,zane grey
70569,-PRON- own interest
70570,publishing
70571,genre novel
70572,stephen king
70573,similar genre fiction
70574,that author
70575,reader expectation
70576,kim wright
70577,novelist kim wright
70578,especially author
70579,a cul - de - sac
70580,genre fiction
70581,great literary merit
70582,traditional literary novelist
70583,-PRON- increasingly positive reception
70584,-PRON- potential
70585,financial success
70586,both publisher
70587,that transition
70588,colson whitehead
70589,tom perrotta
70590,justin cronin
70591,first - time novelist
70592,the publishing industry
70593,an unknown author
70594,market book
70595,new novelist
70596,publish house
70597,iain
70598,the hungarian lift - jet
70599,international arm dealer
70600,iain banks
70601,a full - time novelist
70602,the brontë family 's juvenilia
70603,-PRON- imaginary world
70604,gondal
70605,an important writer ' juvenalia
70606,important information
70607,-PRON- development
70608,professional and amateur novelist
70609,the author 's ability
70610,large scale fictional work
70611,the editorial control
70612,accessible profitable market
70613,a fee
70614,vanity press
70615,bind book
70616,self - publish
70617,a publishing house
70618,the internet and electronic book
70619,a realistic way
70620,self publish far less expensive
70621,social class
70622,background
70623,the novelist ' incorporation
70624,the author 's personal identity
70625,the author 's personal life
70626,a novel 's fictional content
70627,public reception
70628,a novelist 's work
70629,-PRON- demographic
70630,identity
70631,these culturally construct identity
70632,sexual identity
70633,both the public
70634,creative identity
70635,different genre
70636,script - writer
70637,kenneth tynan
70638,eric sykes
70639,dennis potter
70640,bill oddie
70641,denis norden
70642,david nobbs
70643,frank muir
70644,gerald kaufman
70645,lyndon irving
70646,richard ingrams
70647,roald dahl
70648,peter cook
70649,john cleese
70650,graham chapman
70651,john bird
70652,john betjeman
70653,john antrobus
70654,john albery
70655,election political material
70656,the corporation 's impartiality
70657,election year
70658,an american version
70659,henry morgan
70660,elaine may
70661,mike nichols
70662,henry fonda
70663,the recur cast
70664,alan alda
70665,nancy ames
70666,the opening song
70667,regular contributor
70668,buck henry
70669,opening song
70670,gloria steinem
70671,william f.
70672,morgan
70673,the guest star
70674,the final broadcast
70675,jack paar
70676,a mock feud
70677,david frost
70678,night live a.
70679,future saturday night
70680,future saturday night live
70681,jan hooks
70682,the abc network
70683,tw3
70684,-PRON- argument
70685,mccann
70686,each contradiction
70687,sardonic inspection
70688,topical ideology
70689,critique
70690,symbolically chronic plagiarist
70691,chronic plagiarist
70692,closet bigot
70693,corrupt businessman
70694,rival religion
70695,no - nonsense ' consumer report ' pompous priest
70696,symbolically defrock corrupt businessman
70697,ideology
70698,no target
70699,bound
70700,only two edition
70701,13 april 1963
70702,the 13 april 1963 edition
70703,all edition
70704,live
70705,survive material
70706,40th
70707,the 40th anniversary
70708,the american version
70709,largely a lose program
70710,lehrer
70711,reprise records
70712,ghoulardi
70713,local personality ghoulardi
70714,clip
70715,ernie anderson
70716,wjw
70717,weak
70718,a shock theater segment
70719,that be weak
70720,twtwtw
70721,informally twtwtw
70722,a satirical television comedy programme
70723,ned sherrin
70724,maurice wilkins
70725,a short sketch
70726,the alfred nobel peace pools
70727,little j.d.
70728,dna
70729,the germ
70730,an australian show
70731,the seven network
70732,the british satire
70733,the british satire boom
70734,the recent local theatrical tradition
70735,topical satirical revue
70736,the third man television series
70737,sherrin
70738,hugh greene
70739,bbcs director
70740,kevin ruf
70741,primetime live
70742,the fall of 2004
70743,a remake
70744,kristy glass
70745,-PRON- dismissal
70746,shelley ross
70747,the executive producer
70748,reginald bevins
70749,postmaster
70750,harold macmillan
70751,prime minister harold macmillan
70752,the postmaster general reginald bevins
70753,initially supportive
70754,many complaint
70755,impossible to control
70756,aldington
70757,lord aldington
70758,hugh carleton greene
70759,the bbc 's director - general hugh carleton greene
70760,"a "" hatred"
70761,makarios
70762,archbishop makarios
70763,an item
70764,the sexuality
70765,-PRON- founder
70766,the boy scout association
70767,complaint
70768,less successful
70769,not so much a a way
70770,bolt
70771,studio technology
70772,other nut
70773,graham mccann
70774,no attempt
70775,-PRON- camera
70776,the microphone boom
70777,"the "" convention"
70778,the real controversy
70779,gadsby
70780,-PRON- own show
70781,mcphail
70782,cyrus broacha
70783,an indian version
70784,a smile u.s.
70785,an easy 1964 campaign
70786,the republican nominee
70787,goldwater
70788,gop
70789,then a substantial component
70790,the gop
70791,the satirist
70792,the liberal republicans
70793,a dutch version
70794,toevallig ook
70795,the fourth edition
70796,the lord 's prayer
70797,angry viewer
70798,-PRON- protest
70799,gouden televizier - ring
70800,the gouden televizier - ring
70801,seven day
70802,this hour
70803,seven days
70804,political interference
70805,22 minute
70806,22 minutes
70807,mary walsh
70808,newfoundland comic mary walsh
70809,20 - minute
70810,a shorten 20 - minute programme
70811,roy kinnear
70812,a clip
70813,the david l.
70814,a top 40
70815,the cash box pop
70816,the francis recording
70817,cash box
70818,connie francis
70819,kate smith
70820,rca victor
70821,sarah vaughan
70822,the chad mitchell trio
70823,( mgm
70824,( columbia
70825,a good expression
70826,the regular programme
70827,richard dimbleby
70828,bbc presenter richard dimbleby
70829,the president 's funeral
70830,the assassination
70831,a grand job
70832,a satirical attack
70833,the remark
70834,that be
70835,lance percival
70836,a topical calypso
70837,henry brooke
70838,satirical target
70839,home secretary henry brooke
70840,monologue
70841,other target
70842,a ' consumer ' guide
70843,relative merit
70844,magazine report
70845,well - remember sketch
70846,john profumo
70847,a target
70848,derision
70849,topical calypsos
70850,cast member
70851,kenneth millicent martin
70852,kenneth david kernan
70853,kenneth robert lang
70854,kenneth al mancini
70855,kenneth willie rushton
70856,kenneth roy kinnear
70857,bernard levin
70858,political commentator bernard levin
70859,timothy birdsall
70860,cartoonist timothy birdsall
70861,frankie howerd
70862,stand - up comedy
70863,army group
70864,army group e
70865,alexander löhr
70866,general alexander löhr
70867,waldheim
70868,an aide - de - camp
70869,an interpreter
70870,no knowledge
70871,kurt josef waldheim
70872,an austrian diplomat
70873,the ninth president
70874,1972 to 1981
70875,1986 to 1992
70876,the fourth secretary - general
70877,salonica
70878,the revelation
70879,an intelligence officer
70880,the wehrmacht
70881,international controversy
70882,21 december 1918
70883,21 december
70884,sankt andrä - wördern
70885,original czech spelling
70886,václavík
70887,a roman catholic school inspector
70888,czech origin
70889,watzlawick
70890,the vienna consular academy
70891,the austrian army
70892,1936 - 37
70893,the christian social party
70894,waldheim 's father
70895,politically unaffiliated
70896,the national socialist german students ' league
70897,nsdstb
70898,a register member
70899,the mount corp
70900,the sa
70901,much historical interest
70902,operation kozara
70903,waldheim 's role
70904,only a few hundred meter
70905,yard
70906,waldheim 's office
70907,waldheim 's name
70908,a squad leader
70909,1942 to 1945
70910,international review
70911,further service
70912,the university of vienna
70913,-PRON- law degree
70914,waldheim 's military service
70915,oberleutnant
70916,lieselotte
70917,elisabeth ritschel
70918,conflict resolution skill
70919,the film director
70920,the successful cooperation
70921,many different creative individual
70922,artistic ideal
70923,all individual
70924,an identical vision
70925,the complete film
70926,vary challenge
70927,a multi - dimensional jigsaw puzzle
70928,omnipresent
70929,the film budget
70930,an intend age rating
70931,a director
70932,however a poor working relationship
70933,a film director
70934,a major film star
70935,the few position
70936,intimate involvement
70937,every stage
70938,film production
70939,highly stressful and demand one
70940,-PRON- own screenplay
70941,werner herzog
70942,alejandro jodorowsky
70943,john cassavetes
70944,quentin tarantino
70945,a german shipbuilding company
70946,bremen
70947,bremen - vegesack
70948,lürssen
70949,yacht
70950,the lead builder
70951,custom superyacht
70952,the shipyard
70953,goliath crane
70954,the large gantry crane
70955,the goliath crane
70956,goliath
70957,the crane
70958,quincy
70959,the crane 's re - assembly
70960,northstar shipbuilding pvt limited
70961,new mumbai
70962,the leading shipyard
70963,mid - size ship
70964,small ship
70965,many naval submarine
70966,some type
70967,only here
70968,alfred yarrow
70969,sir alfred yarrow
70970,the clyde
70971,-PRON- yard
70972,other famous uk shipyard
70973,the naval dockyard
70974,titanic
70975,wolff
70976,harland
70977,the harland
70978,a large shipyard
70979,mangalia
70980,daewoo
70981,heavy industries
70982,dmhi
70983,daewoo - mangalia heavy industries
70984,45 kilometre
70985,28 mi
70986,the port of constanţa
70987,( 28 mi
70988,constanţa
70989,biw
70990,general dynamics
70991,a major american shipyard
70992,the kennebec river
70993,naval dockyard
70994,that country 's old yard
70995,that country 's first yard
70996,karachi shipyard
70997,support vessel
70998,tugboat
70999,cargo ship
71000,bae systems submarine solutions
71001,furness
71002,cumbria
71003,a major shipyard
71004,the few yard
71005,nuclear submarine
71006,vickers engineering
71007,precede company
71008,civilian vessel
71009,surface ship
71010,vickers shipbuilding
71011,ship repair
71012,cascade
71013,the united states west coast
71014,the large such facility
71015,cascade general ship repair
71016,vigor industrial
71017,oregon shipyard
71018,mitsubishi heavy industries 's
71019,nagasaki shipyard & machinery work
71020,specialized commercial vessel
71021,passenger cruise ship
71022,oil tanker
71023,lng
71024,lng carrier
71025,the large naval base
71026,15 dry dock
71027,650 acre
71028,the main refitting base
71029,royal navy nuclear submarine
71030,the many frigate
71031,-PRON- convenient access
71032,the trafalgar class nuclear - power hunter - killer submarine
71033,trident
71034,the vanguard class trident missile nuclear ballistic missile submarine
71035,a nuclear - power submarine
71036,the local area
71037,a major naval training establishment
71038,bae systems surface ships
71039,three shipbuilding yard
71040,govan
71041,the river clyde
71042,the govan
71043,scotstoun
71044,the united kingdom portsmouth
71045,major project
71046,the queen elizabeth class aircraft carrier
71047,the type 45 destroyer
71048,pipavav shipyard
71049,gujarat
71050,"the leading , large engineering facility"
71051,offshore engineering
71052,heavy engineering
71053,offshore platform construction
71054,"the leading , modern engineering facility"
71055,kawasaki shipbuilding corporation 's
71056,kobe shipyard & machinery work
71057,the japan maritime self - defense force
71058,jetfoil
71059,ro / ro
71060,ro / ro vessel
71061,container ship
71062,bulk carrier
71063,mississippi
71064,the second one
71065,two drydock
71066,"15,000 tonne"
71067,two float dock
71068,"8,000 tonne"
71069,the large shipyard
71070,a market share
71071,the black sea basin
71072,şantierul naval constanţa
71073,royal naval dockyards
71074,elsewhere worldwide
71075,kraljevica shipyard
71076,still operate yard
71077,a spanish shipbuilding firm
71078,navantia
71079,both civil sector
71080,both military
71081,shipyard
71082,the fifth large shipbuilder
71083,dry dock facility
71084,ulstein verft
71085,the ulstein group
71086,( still a working yard
71087,shuwaikh port
71088,the kuwait
71089,the yard
71090,ruse
71091,metal construction
71092,in shiprepair
71093,2200 t
71094,production area
71095,69 decare
71096,workshop
71097,section assembly workshop
71098,technical workshop
71099,assembly workshop
71100,pipe workshop
71101,outfitting and delivery department
71102,1800 ton
71103,travel platform
71104,launch arrangement
71105,additional float arrangement
71106,up to 2200 t
71107,cover production area
71108,the follow main facility
71109,the follow dimension
71110,port glasgow
71111,inverclyde
71112,the ferguson yard
71113,military vessel
71114,cruise liner
71115,other cargo or passenger ship
71116,base activity
71117,maintenance
71118,3 drydock
71119,the old family
71120,naval facility
71121,the publicly own shipyard
71122,may 31 1936
71123,12 metre
71124,"may 31 , 1936"
71125,a 12 metre
71126,crai nou
71127,long yacht
71128,alexandru theodoru
71129,"54,200"
71130,dwt
71131,one bulk carrier
71132,"54,200 dwt"
71133,the first large ship
71134,towboat
71135,pontoon
71136,the constanţa shipyard
71137,the craft repair shop
71138,the constanţa harbour
71139,the constanţa harbour area
71140,( 39 ft ) long yacht
71141,a long - stand builder
71142,the french government
71143,bason shipyard
71144,ho chi minh city
71145,merchant vessel
71146,"april , 1863"
71147,cochin shipyard
71148,kochi
71149,that country 's large shipyard
71150,mazagaon dockyard
71151,india 's large shipyard
71152,mazagaon dock limited
71153,state - own mazagaon dock limited
71154,the civilian sector
71155,the dockyard
71156,kolkata
71157,three kolkata class destroyer
71158,shivalik
71159,three shivalik class frigate
71160,tate service
71161,tate modern
71162,the gallery
71163,bankside pier
71164,a substantial central chimney
71165,the power station
71166,three main area
71167,more visitor
71168,these plan
71169,the south west
71170,the switch house
71171,the original western half
71172,the tower
71173,the new gallery
71174,natural top lighting
71175,a bridge
71176,the turbine hall
71177,an upper access route
71178,occasional exhibition
71179,occasional event
71180,kraftwerk
71181,february 2013
71182,a sell out show
71183,the ticket hotline
71184,damien hirst 's
71185,damien hirst
71186,damien hirst 's for a sell out show
71187,the love of
71188,the love
71189,the scene - a small section
71190,three large underground oil tank
71191,video art
71192,one tank
71193,small area
71194,installation
71195,direct visitor
71196,one several small shop
71197,one large small shop
71198,the clore education centre
71199,eleven floor
71200,gallery space
71201,the tower extension building
71202,all other level
71203,the power station 's original fuel oil tank
71204,live performance installation
71205,utility space
71206,live performance art
71207,the world 's first museum gallery
71208,the major temporary exhibition
71209,an entry fee
71210,the boiler house
71211,the two exhibition area
71212,a single exhibition
71213,a single floor
71214,the george retrospective
71215,gilbert
71216,the gilbert retrospective
71217,the two wing
71218,permanent
71219,each major exhibition
71220,a dedicated mini - shop selling merchandise
71221,the exhibition
71222,a dedicated mini - shop
71223,a dedicated mini - shop selling book
71224,the new building
71225,the main collection display
71226,8 area
71227,a name theme
71228,some room
71229,different work
71230,the overall theme
71231,"3,400 square metre"
71232,floorspace
71233,the electricity generator
71234,the old power station
71235,between october and march
71236,large specially - commission work
71237,contemporary artist
71238,between october and march each year
71239,-PRON- extension
71240,first five year
71241,the gallery 's first five year
71242,ludgate house
71243,glass ludgate house
71244,the sleek stone
71245,a modern art gallery
71246,the tate group
71247,tate online
71248,tate st ives
71249,tate liverpool
71250,tate britain
71251,britain 's national gallery
71252,international modern art
71253,bankside
71254,bankside power station
71255,the former bankside power station
71256,the national collection
71257,british art
71258,the large museum
71259,contemporary art
71260,modern art
71261,the collection display
71262,the gallery space
71263,host event
71264,an entrance charge
71265,modern kirchner baigneurs.jpg
71266,ernst ludwig kirchner
71267,londres
71268,ludwig kirchner
71269,modern kirchner
71270,edf energy
71271,the southern third
71272,the french power company
71273,this holding
71274,the old oil storage tank
71275,a performance art space
71276,bp
71277,petroleum exploration
71278,the arctic
71279,the devastating impact
71280,the tate
71281,collective liberate tate
71282,the brand bp
71283,london.jpg
71284,albert gleizes
71285,the salon d'automne
71286,this painting
71287,fantasio
71288,an individual gallery
71289,around £ 5 million
71290,hyundai
71291,a sponsorship deal
71292,a ten - year program
71293,abraham cruzvillegas
71294,the first commission
71295,the hyundai series
71296,-PRON- corporate sponsor
71297,unilever
71298,4.4 m
71299,£ 4.4 m sponsorship
71300,the most obvious external change
71301,one half
71302,the two - story glass extension
71303,the cavernous main turbine hall
71304,the overhead travel crane
71305,boiler house
71306,the northern boiler house
71307,an electrical substation
71308,ten storey
71309,65 metre
71310,a ten storey tower
71311,ground level
71312,the oil tank
71313,a 2008 documentary
71314,this challenging conversion work
71315,carillion
71316,a single large space
71317,the full height
71318,the original power station building
71319,otherwise undivided
71320,a gentle ramp
71321,a very large space
71322,exceptionally large artwork
71323,-PRON- unusual height
71324,the eastern end
71325,a large performance space
71326,a change programme
71327,this project
71328,£ 215 million
71329,£ 50 million
71330,the initial
71331,2000 - 2006
71332,artist rooms
71333,the artist rooms collection
71334,the close station
71335,blackfriars
71336,other nearby station
71337,st paul mansion
71338,st paul mansion house north
71339,st paul 's house north
71340,commission work
71341,a wing
71342,eyal ofer
71343,international property magnate eyal ofer
71344,£ 10 m
71345,international shipping magnate eyal ofer
71346,an iconic institution
71347,-PRON- family foundation
71348,nicholas serota
71349,twenty - first - century
71350,"a "" truly twenty - first - century museum"
71351,the tate director
71352,klee
71353,modern klee
71354,nuit walpurgis.jpg|paul klee
71355,the thematic grouping
71356,short exhibition
71357,"three large , circular , underground oil tank"
71358,accessible facility area
71359,accessible display space
71360,the tower building
71361,directly above
71362,international contemporary art
71363,the original design
71364,the supervise authority
71365,a slop façade
71366,brick latticework
71367,the original power - station building
71368,planning consent
71369,a glass step pyramid
71370,those floor
71371,a west wing
71372,a large east
71373,these wing
71374,small gallery
71375,tate modern community garden
71376,bankside open spaces trust
71377,the project space
71378,2 gallery
71379,exhibition
71380,other international art organisation
71381,a small gallery
71382,the level 2 gallery
71383,only accessible by re - enter
71384,"22,492 square metre"
71385,additional gross internal area
71386,exhibition space
71387,performance space
71388,education facility
71389,a car parking
71390,a new external public space
71391,june 2016
71392,the theme area
71393,5.25 million
71394,5.25 million visitor
71395,the three exist tate gallery gallery
71396,2.5 million
71397,2.5 million visitor
71398,the member ' room
71399,the restaurant
71400,the boiler house building
71401,the mezzanine
71402,london.jpg |
71403,figure dans
71404,fauteuil
71405,wilhelm uhde
71406,the hôtel drouot
71407,the french state
71408,possible new us
71409,the new tate modern
71410,the tate gallery
71411,an international competition
71412,an architect
71413,jacques pierre de meuron
71414,herzog & de meuron
71415,the win architect
71416,jacques herzog
71417,henri matisse
71418,2014 show
71419,"562,622"
71420,"562,622 visitor"
71421,five - month - long
71422,a nearly five - month - long run
71423,a 2014 show
71424,two stage
71425,between 1947
71426,battersea
71427,giles gilbert scott
71428,sir giles gilbert scott
71429,battersea power station
71430,georges braque
71431,pakistan international airlines
71432,the pakistan international airlines fleet
71433,the follow aircraft
71434,rawalpindi
71435,rawalpindi / islamabad
71436,12 city
71437,pia speedex
71438,shipment
71439,customer ' home
71440,over 70 location
71441,a300 freighter
71442,two airbus a300 freighter aircraft
71443,cologne
71444,haan
71445,pia cargo
71446,pia boeing
71447,737 - 300
71448,sharif
71449,official visit
71450,the sharif government
71451,bhutto
71452,the bhutto government
71453,official government colour
71454,a310 - 300
71455,pia 's airbus a310
71456,a310
71457,-PRON- vip fleet a310
71458,pia aircraft
71459,a320
71460,the airline 's airbus a320
71461,airbus a310
71462,ap - beh
71463,259
71464,737
71465,a boeing 737 aircraft
71466,muscat
71467,sialkot
71468,7 crew member
71469,safe
71470,all 107 passenger
71471,hajj operation
71472,"130,000"
71473,"over 130,000 intend pilgrim"
71474,faisalabad
71475,quetta
71476,peshawar
71477,lahore
71478,the later half of the decade
71479,the later half
71480,further expansion
71481,pia 's fleet
71482,boeing 747s
71483,either lease or purchase aircraft
71484,asia 's good airline
71485,technical and administrative assistance
71486,lease aircraft
71487,somali airlines
71488,philippine airlines
71489,air malta
71490,yemenia
71491,foreign airline
71492,hotel management service
71493,united arab emirates
71494,747 - 200
71495,-PRON- boeing 747 - 200 m fleet
71496,747 - 300
71497,five boeing 747 - 300 aircraft
71498,a new livery
71499,the livery
71500,early 90
71501,some copyright issue
71502,747 - 300s
71503,the boeing 747 - 300s
71504,the new look
71505,a plain green tail
71506,pia title
71507,the other aircraft
71508,1990s
71509,1990s livery
71510,early 1990s
71511,early 1990s livery
71512,a three - class configuration
71513,-PRON- domestic route
71514,a two class configuration
71515,economy class
71516,business class
71517,72 %
71518,a seat factor
71519,recliner
71520,airbus a310 aircraft
71521,the airbus a320
71522,all passenger
71523,31 - inch
71524,31 - inch legroom
71525,3 - 3
71526,leather seat
71527,a 3 - 3 configuration
71528,777 - 200lr
71529,the boeing 777 - 200lr
71530,180 degree
71531,solstys
71532,ife
71533,180 degree lie - flat solstys seat
71534,big ife screen
71535,new business class seat
71536,720
71537,a boeing
71538,twenty six percent
71539,share & management control
71540,increase loss
71541,share
71542,management control
71543,the investor
71544,four new tail design
71545,the four province
71546,a city name
71547,motif
71548,phulkari
71549,"the "" phulkari"
71550,flower ) pattern
71551,embroidery
71552,shirt
71553,shawl
71554,"the "" frontier "" tail"
71555,punjab
71556,"the "" punjab "" tail"
71557,the wazir khan mosque
71558,the tile decoration
71559,the creativity
71560,the local kilim
71561,rug
71562,"the "" balochistan "" tail"
71563,primary colour
71564,by red
71565,mostly bold geometric motif
71566,"the "" sindh "" tail"
71567,the hala tile work
71568,electric white floral pattern
71569,electric blue floral pattern
71570,the three green stripe livery
71571,the pakistan international airlines
71572,the pakistan international airlines first - class cricket team
71573,the quaid - patron 's trophy
71574,the quaid - i - azam trophy
71575,the a1 team pakistan
71576,the pia football club
71577,the shandur polo gala
71578,sports division
71579,-PRON- own sports division
71580,boy scouts association
71581,-PRON- own boy scouts association
71582,partnership
71583,pakistan boy scouts association
71584,pia - bsa
71585,relief help
71586,other charity organisation
71587,pia catering
71588,the main supplier
71589,each day
71590,"15,000 passenger meal"
71591,the flight kitchen
71592,singapore air terminal services
71593,passenger ' religious need
71594,passenger ' dietary need
71595,fokker f-27
71596,a fokker
71597,ajc
71598,vickers viscount
71599,ap ajc
71600,18 may 1959
71601,vickers viscount ap - ajc
71602,islamabad international airport
71603,economic repair
71604,a310 - 300s
71605,airbus a310 - 300s
71606,pia 's entire fleet
71607,a320 - 200s
71608,seven new airbus a320 - 200s
71609,kuwait - base leasing company
71610,alafco
71611,emirates
71612,an airbus a310 - 300 series aircraft
71613,flight 756
71614,riyadh
71615,"june 24 , 2014"
71616,178 12
71617,ap - bgn
71618,178 12 crew member
71619,178
71620,178 passenger
71621,many challenge
71622,-PRON- profitability
71623,overall management issue
71624,staffing level
71625,"18,014"
71626,an employee count
71627,40 aircraft
71628,a karachi base airline
71629,-PRON- secondary hub
71630,-PRON- main hub
71631,static astronomy show
71632,planetarium
71633,static aircraft
71634,pia horticulture
71635,accolade
71636,al - institute
71637,non - profit organisation
71638,transplantation
71639,al - institute of urology
71640,urology
71641,al - the citizens foundation
71642,al - zindagi trust
71643,al - shifa trust
71644,the fast - food franchise
71645,three hotel
71646,pearl continental hotels
71647,uae
71648,-PRON- uae base passenger
71649,almost forty
71650,pakistan 's large airline
71651,almost forty aircraft
71652,an overall punctuality
71653,"nearly 14,000"
71654,"nearly 14,000 people"
71655,schedule service
71656,nearly 100
71657,nearly 100 flight
71658,private charter flight
71659,atr
71660,42 s
71661,gas other customer
71662,atr 42 s
71663,oil other customer
71664,gas company
71665,oil company
71666,sehwan sharif
71667,kadanwari
71668,bhit
71669,ad hoc charter
71670,united nations peacekeeping troop
71671,777
71672,east timor
71673,tajikistan
71674,pia charter team
71675,these executive service
71676,777 - 300er
71677,five more boeing 777 - 300er aircraft
71678,737 - 800s
71679,tender
71680,four atr aircraft
71681,the bid
71682,the 777
71683,bidding standard
71684,a320 - 214
71685,two a320 - 214 series aircraft
71686,airbus a320 aircraft
71687,airbus a320
71688,a320 -211 aircraft
71689,a320 - 211
71690,another wet lease a320 - 211 aircraft
71691,another wet
71692,a320 - 211 aircraft
71693,72 - 500
71694,dry lease
71695,five atr 72 - 500 series aircraft
71696,an eight - year period
71697,737 - 800
71698,three boeing 737 - 800 aircraft
71699,pia flight
71700,-203
71701,registration ap - bcp
71702,kathmandu
71703,tribhuvan international airport
71704,kathmandu 's tribhuvan international airport
71705,203
71706,"an airbus a300b4 - 203 , registration"
71707,ap - bcp
71708,a fokker f27
71709,fokker f27
71710,the flight number
71711,a pakistan international airlines
71712,( pia ) fokker
71713,unhurt
71714,orient airways
71715,flight service
71716,east and west pakistan
71717,two new domestic route
71718,a new national airline
71719,sustained loss
71720,pakistan international airlines corporation
71721,the government 's propose airline
71722,the newly form airline
71723,lockheed l - 1049c super constellation
71724,four newly acquire lockheed l - 1049c super constellation
71725,-PRON- first international route
71726,dc-3s
71727,domestic route
71728,super lockheed constellations
71729,815
71730,two super lockheed constellations
71731,the late l - five vickers viscount
71732,l - 1049
71733,the late l - 1049 h type
71734,everett
71735,-PRON- first 777 - 200lr
71736,non - stop flight
71737,3 march 2006
71738,3 march
71739,a european stopover
71740,washington service
71741,the persistent loss
71742,-PRON- privatization plan
71743,karachi flight kitchen
71744,catering unit
71745,independent company
71746,ground handling
71747,ramp service
71748,privatization
71749,restructuring
71750,many plan
71751,the privatization
71752,the state own airline
71753,18 february 2009
71754,18 february
71755,the privatization list
71756,12 private air line
71757,avm farooq umar
71758,md pia
71759,farooq
71760,six new route
71761,farooq umar
71762,open sky
71763,non stop flight
71764,jfk
71765,al - ain
71766,fujairah
71767,three flight - reservation system
71768,737 - 300 aircraft
71769,karakoram
71770,the karakoram mountain range
71771,md
71772,march 1996
71773,md march
71774,1996 farooq umar
71775,-PRON- departure
71776,dive
71777,-PRON- pilot
71778,a boeing 747 flight simulator
71779,a300
71780,another use airbus a300 aircraft
71781,tupolev
71782,a tupolev tu-154 aircraft
71783,summer 1996
71784,surge
71785,vickers viscount ap - aje
71786,an overshoot
71787,two engine
71788,a training flight
71789,karachi international airport
71790,the official sponsor
71791,the mobile network
71792,ufone
71793,air mile
71794,mobile phone provider
71795,the official logo
71796,a select number
71797,-PRON- credit card
71798,credit cards
71799,standard chartered bank
71800,conference
71801,the emerge opportunity
71802,the logistics sector
71803,the gold sponsor
71804,an exhibition
71805,logistics pakistan
71806,pakistan remittance initiative
71807,world money transfer
71808,a strategic alliance
71809,the ' 70 s
71810,resumption
71811,transatlantic flight
71812,new destination
71813,pia 's service
71814,most flight
71815,a new international route
71816,jat
71817,yugoslav airline jat
71818,707 - 300s
71819,boeing 707 - 300s
71820,mcdonnell douglas dc - 10 s
71821,air cargo service
71822,pakistan international cargo
71823,air freight
71824,hardy amies
71825,sir hardy amies
71826,-PRON- majesty queen elizabeth ii
71827,the win entry
71828,new uniform
71829,a pia aircraft
71830,20 january 1978
71831,20 january
71832,a gunman
71833,air marshal
71834,retd
71835,nur khan
71836,the hijacker
71837,a bullet
71838,the 1980 s decade
71839,a cargo handle centre
71840,karachi airport
71841,night - coach service
71842,pia planetarium
71843,these planetarium
71844,720b
71845,two more retired boeing 720b aircraft
71846,the planetarium
71847,two more retire boeing 720b aircraft
71848,kabul
71849,326
71850,2 march
71851,three gunman
71852,more than 100 passenger
71853,almost two week
71854,55 prisoner
71855,the boeing
71856,tariq rahim
71857,this incident
71858,six a310 - 300 aircraft
71859,avm farooq
71860,shaheen air md
71861,shaheen air port
71862,the first md
71863,shaheen air md shaheen air port service
71864,shaheen air shaheen cargo
71865,shaheen air shaheen air international
71866,shaheen air
71867,shaheen air line
71868,avm
71869,tashkent
71870,induction
71871,20 new generation
71872,the old fleet
71873,a 737 - 900er
71874,"$ 2,500 worth"
71875,"5,500"
71876,the employee - aircraft employee ratio
71877,776
71878,long route
71879,short route
71880,engine overhaul
71881,flight cycle
71882,35 employee
71883,1 million rupee
71884,the tail logo
71885,a flow pakistan flag
71886,"the "" pakistan"
71887,urdu pia
71888,urdu pia title
71889,the pia fleet
71890,this livery
71891,the lease a310
71892,commercial bank
71893,the two most important segment
71894,asset size
71895,the country 's financial system
71896,pension fund
71897,"profitable , liquid and high interest rate"
71898,"profitable , well - capitalise"
71899,"profitable , national resource"
71900,high interest rate
71901,the bank of botswana
71902,a central bank
71903,the country 's currency
71904,the botswana pula
71905,10000 san people
71906,-PRON- traditional hunter gatherer style
71907,"few than 10,000"
